x=  0.6  y=  0.0
x=  0.6  y=  0.0
x=  0.137476723496  y=  -0.0150207434468
x=  0.137476723496  y=  -0.0150207434468
x=  0.136732048399  y=  -0.0136595028826
x=  0.136732048399  y=  -0.0136595028826
x=  0.136422309313  y=  -0.0132548102152
x=  0.136422309313  y=  -0.0132548102152
x=  0.136700259276  y=  -0.0120858494437
x=  0.136700259276  y=  -0.0120858494437
x=  0.13534193725  y=  -0.0108891228998
x=  0.13534193725  y=  -0.0108891228998
x=  0.136474975923  y=  -0.00976101434243
x=  0.136474975923  y=  -0.00976101434243
x=  0.138012252905  y=  -0.0080808594895
x=  0.138012252905  y=  -0.0080808594895
x=  0.137444736129  y=  -0.00714124602537
x=  0.137444736129  y=  -0.00714124602537
x=  0.137425465378  y=  -0.00482788187669
x=  0.137425465378  y=  -0.00482788187669
x=  0.137078575961  y=  -0.00378588414644
x=  0.137078575961  y=  -0.00378588414644
x=  0.13707507193  y=  -0.00275581936712
x=  0.13707507193  y=  -0.00275581936712
x=  0.136099681104  y=  -0.00132244979427
x=  0.136099681104  y=  -0.00132244979427
x=  0.135078219829  y=  -7.85601810702e-05
x=  0.135078219829  y=  -7.85601810702e-05
x=  0.133259912919  y=  0.000337497512693
x=  0.133259912919  y=  0.000337497512693
x=  0.133131444798  y=  0.00143521292571
x=  0.133131444798  y=  0.00143521292571
x=  0.132859532984  y=  0.00219759054042
x=  0.132859532984  y=  0.00219759054042
x=  0.134147294974  y=  0.00287418349263
x=  0.134147294974  y=  0.00287418349263
x=  0.134155030178  y=  0.00393241492738
x=  0.134155030178  y=  0.00393241492738
x=  0.133587931796  y=  0.00531286473536
x=  0.133587931796  y=  0.00531286473536
x=  0.133716923039  y=  0.00587694610152
x=  0.133716923039  y=  0.00587694610152
x=  0.133630183747  y=  0.00655171850451
x=  0.133630183747  y=  0.00655171850451
x=  0.134163436461  y=  0.00758526028246
x=  0.134163436461  y=  0.00758526028246
x=  0.13508985883  y=  0.00846460212755
x=  0.13508985883  y=  0.00846460212755
x=  0.134472517087  y=  0.00923913125454
x=  0.134472517087  y=  0.00923913125454
x=  0.133847637869  y=  0.009911352109
x=  0.133847637869  y=  0.009911352109
x=  0.133658551814  y=  0.011071251555
x=  0.133658551814  y=  0.011071251555
x=  0.134662176707  y=  0.0116800868385
x=  0.134662176707  y=  0.0116800868385
x=  0.134102632145  y=  0.012400351169
x=  0.134102632145  y=  0.012400351169
x=  0.134197658757  y=  0.0136929488358
x=  0.134197658757  y=  0.0136929488358
x=  0.133920218453  y=  0.0144530088468
x=  0.133920218453  y=  0.0144530088468
x=  0.133011387489  y=  0.0149986135208
x=  0.133011387489  y=  0.0149986135208
x=  0.132358707599  y=  0.0159766589234
x=  0.132358707599  y=  0.0159766589234
x=  0.132132185629  y=  0.0163675865856
x=  0.132132185629  y=  0.0163675865856
x=  0.13234426819  y=  0.0172371158819
x=  0.13234426819  y=  0.0172371158819
x=  0.132351938811  y=  0.0181145273075
x=  0.132351938811  y=  0.0181145273075
x=  0.134221794358  y=  0.0191896005126
x=  0.134221794358  y=  0.0191896005126
x=  0.133348437786  y=  0.0199673551303
x=  0.133348437786  y=  0.0199673551303
x=  0.132972773955  y=  0.0208045486032
x=  0.132972773955  y=  0.0208045486032
x=  0.132755055857  y=  0.021872930982
x=  0.132755055857  y=  0.021872930982
x=  0.133177408786  y=  0.0225578271072
x=  0.133177408786  y=  0.0225578271072
x=  0.132638810072  y=  0.0231422992372
x=  0.132638810072  y=  0.0231422992372
x=  0.131918477927  y=  0.0237229325829
x=  0.131918477927  y=  0.0237229325829
x=  0.131886397606  y=  0.0242898786813
x=  0.131886397606  y=  0.0242898786813
x=  0.131178761016  y=  0.02506882504
x=  0.131178761016  y=  0.02506882504
x=  0.129909003235  y=  0.025301136915
x=  0.129909003235  y=  0.025301136915
x=  0.129292055354  y=  0.0260267547372
x=  0.129292055354  y=  0.0260267547372
x=  0.128950180548  y=  0.0270718250298
x=  0.128950180548  y=  0.0270718250298
x=  0.12866478122  y=  0.0277993071407
x=  0.12866478122  y=  0.0277993071407
x=  0.127815985579  y=  0.0284727106499
x=  0.127815985579  y=  0.0284727106499
x=  0.127755108038  y=  0.0292419827101
x=  0.127755108038  y=  0.0292419827101
x=  0.127216570463  y=  0.0298365581519
x=  0.127216570463  y=  0.0298365581519
x=  0.126902171759  y=  0.0306587176381
x=  0.126902171759  y=  0.0306587176381
x=  0.130518618943  y=  0.0338678983965
x=  0.130518618943  y=  0.0338678983965
x=  0.13010869864  y=  0.0345417110002
x=  0.13010869864  y=  0.0345417110002
x=  0.130170802496  y=  0.0353797976181
x=  0.130170802496  y=  0.0353797976181
